meldcode;fabrikant;model;vermogen_kw;naam_koudemiddel;gwp;categorie;subsidiebedrag_2024;subsidiebedrag_2025;bron_2024_url;bron_2025_url;confidence_2024;confidence_2025;match_methode;datum_opgehaald
KA28277;Rotenso;AQS160X3o/AQS160X13i;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28277-rotenso-aqs160x3oaqs160x13i;https://www.rvo.nl/meldcodes-warmtepompen/ka28277-rotenso-aqs160x3oaqs160x13i;0.95;0.95;meldcode;2026-03-27
KA28278;Rotenso;AQS40X1o/AQS100T190X1i;5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28278-rotenso-aqs40x1oaqs100t190x1i;https://www.rvo.nl/meldcodes-warmtepompen/ka28278-rotenso-aqs40x1oaqs100t190x1i;0.95;0.95;meldcode;2026-03-27
KA28279;Rotenso;AQS40X1o/AQS100T240X13i;5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28279-rotenso-aqs40x1oaqs100t240x13i;https://www.rvo.nl/meldcodes-warmtepompen/ka28279-rotenso-aqs40x1oaqs100t240x13i;0.95;0.95;meldcode;2026-03-27
KA28280;Rotenso;AQS40X1o/AQS60X13i;5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28280-rotenso-aqs40x1oaqs60x13i;https://www.rvo.nl/meldcodes-warmtepompen/ka28280-rotenso-aqs40x1oaqs60x13i;0.95;0.95;meldcode;2026-03-27
KA28281;Rotenso;AQS60X1o/AQS100T190X1i;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28281-rotenso-aqs60x1oaqs100t190x1i;https://www.rvo.nl/meldcodes-warmtepompen/ka28281-rotenso-aqs60x1oaqs100t190x1i;0.95;0.95;meldcode;2026-03-27
KA28282;Rotenso;AQS60X1o/AQS100T240X13i;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28282-rotenso-aqs60x1oaqs100t240x13i;https://www.rvo.nl/meldcodes-warmtepompen/ka28282-rotenso-aqs60x1oaqs100t240x13i;0.95;0.95;meldcode;2026-03-27
KA28283;Rotenso;AQS60X1o/AQS60X13i;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28283-rotenso-aqs60x1oaqs60x13i;https://www.rvo.nl/meldcodes-warmtepompen/ka28283-rotenso-aqs60x1oaqs60x13i;0.95;0.95;meldcode;2026-03-27
KA28284;Rotenso;AQS80X1o/AQS100T190X1i;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28284-rotenso-aqs80x1oaqs100t190x1i;https://www.rvo.nl/meldcodes-warmtepompen/ka28284-rotenso-aqs80x1oaqs100t190x1i;0.95;0.95;meldcode;2026-03-27
KA28285;Rotenso;AQS80X1o/AQS100T240X13i;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28285-rotenso-aqs80x1oaqs100t240x13i;https://www.rvo.nl/meldcodes-warmtepompen/ka28285-rotenso-aqs80x1oaqs100t240x13i;0.95;0.95;meldcode;2026-03-27
KA28286;Rotenso;AQS80X1o/AQS100X13i;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28286-rotenso-aqs80x1oaqs100x13i;https://www.rvo.nl/meldcodes-warmtepompen/ka28286-rotenso-aqs80x1oaqs100x13i;0.95;0.95;meldcode;2026-03-27
KA28287;Rotenso;HES100X1o/HES100X13i;8.0;R032;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28287-rotenso-hes100x1ohes100x13i;https://www.rvo.nl/meldcodes-warmtepompen/ka28287-rotenso-hes100x1ohes100x13i;0.95;0.95;meldcode;2026-03-27
KA28288;Rotenso;HES40X1o/HES60X1i;5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28288-rotenso-hes40x1ohes60x1i;https://www.rvo.nl/meldcodes-warmtepompen/ka28288-rotenso-hes40x1ohes60x1i;0.95;0.95;meldcode;2026-03-27
KA28289;Rotenso;HES60X1o/HES60X1i;6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28289-rotenso-hes60x1ohes60x1i;https://www.rvo.nl/meldcodes-warmtepompen/ka28289-rotenso-hes60x1ohes60x1i;0.95;0.95;meldcode;2026-03-27
KA28290;Rotenso;HES80X1o/HES80X13i;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28290-rotenso-hes80x1ohes80x13i;https://www.rvo.nl/meldcodes-warmtepompen/ka28290-rotenso-hes80x1ohes80x13i;0.95;0.95;meldcode;2026-03-27
KA28291;Rotenso;WIM100X1;9.0;R032;675;Lucht-Water;3525.0;3250.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28291-rotenso-wim100x1;https://www.rvo.nl/meldcodes-warmtepompen/ka28291-rotenso-wim100x1;0.95;0.95;meldcode;2026-03-27
KA28292;Rotenso;WIM120X3;11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28292-rotenso-wim120x3;https://www.rvo.nl/meldcodes-warmtepompen/ka28292-rotenso-wim120x3;0.95;0.95;meldcode;2026-03-27
KA28293;Rotenso;WIM140X3;12.0;R032;675;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28293-rotenso-wim140x3;https://www.rvo.nl/meldcodes-warmtepompen/ka28293-rotenso-wim140x3;0.95;0.95;meldcode;2026-03-27
KA28294;Rotenso;WIM160X3;13.0;R032;675;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28294-rotenso-wim160x3;https://www.rvo.nl/meldcodes-warmtepompen/ka28294-rotenso-wim160x3;0.95;0.95;meldcode;2026-03-27
KA28295;Rotenso;WIM60X1;5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28295-rotenso-wim60x1;https://www.rvo.nl/meldcodes-warmtepompen/ka28295-rotenso-wim60x1;0.95;0.95;meldcode;2026-03-27
KA28296;Rotenso;WIM80X1;7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28296-rotenso-wim80x1;https://www.rvo.nl/meldcodes-warmtepompen/ka28296-rotenso-wim80x1;0.95;0.95;meldcode;2026-03-27
KA28297;Samsung;AE050CXYBEK;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28297-samsung-ae050cxybek;https://www.rvo.nl/meldcodes-warmtepompen/ka28297-samsung-ae050cxybek;0.95;0.95;meldcode;2026-03-27
KA28298;Samsung;AE080CXYBEK;7.0;R290 (Propaan);3;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28298-samsung-ae080cxybek;https://www.rvo.nl/meldcodes-warmtepompen/ka28298-samsung-ae080cxybek;0.95;0.95;meldcode;2026-03-27
KA28299;Samsung;AE080CXYBGK;7.0;R290 (Propaan);3;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28299-samsung-ae080cxybgk;https://www.rvo.nl/meldcodes-warmtepompen/ka28299-samsung-ae080cxybgk;0.95;0.95;meldcode;2026-03-27
KA28300;Samsung;AE120CXYBGK;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28300-samsung-ae120cxybgk;https://www.rvo.nl/meldcodes-warmtepompen/ka28300-samsung-ae120cxybgk;0.95;0.95;meldcode;2026-03-27
KA28301;Samsung;AE160CXYBGK;14.0;R290 (Propaan);3;Lucht-Water;4275.0;4375.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28301-samsung-ae160cxybgk;https://www.rvo.nl/meldcodes-warmtepompen/ka28301-samsung-ae160cxybgk;0.95;0.95;meldcode;2026-03-27
KA28308;Viessmann;VITOCAL 150-A AWO-M-E-AC, 230 V, 151-A.06;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28308-viessmann-vitocal-150-awo-m-e-ac-230-v-151-a06;https://www.rvo.nl/meldcodes-warmtepompen/ka28308-viessmann-vitocal-150-awo-m-e-ac-230-v-151-a06;0.95;0.95;meldcode;2026-03-27
KA28309;Viessmann;VITOCAL 151-A AWOT-M-E-AC, 230 V,151-A.08;6.0;R290 (Propaan);3;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28309-viessmann-vitocal-151-awot-m-e-ac-230-v151-a08;https://www.rvo.nl/meldcodes-warmtepompen/ka28309-viessmann-vitocal-151-awot-m-e-ac-230-v151-a08;0.95;0.95;meldcode;2026-03-27
KA28310;Viessmann;VITOCAL 150-A AWO-E-AC, 400 V, 151-A.16;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28310-viessmann-vitocal-150-awo-e-ac-400-v-151-a16;https://www.rvo.nl/meldcodes-warmtepompen/ka28310-viessmann-vitocal-150-awo-e-ac-400-v-151-a16;0.95;0.95;meldcode;2026-03-27
KA28365;Viessmann;VITOCAL 150-A AWO-M-E-AC, 230 V, 151-A.08;6.0;R290 (Propaan);3;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28365-viessmann-vitocal-150-awo-m-e-ac-230-v-151-a08;https://www.rvo.nl/meldcodes-warmtepompen/ka28365-viessmann-vitocal-150-awo-m-e-ac-230-v-151-a08;0.95;0.95;meldcode;2026-03-27
KA28368;Viessmann;VITOCAL 151-A AWOT-E-AC, 400 V, 151-A.16;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28368-viessmann-vitocal-151-awot-e-ac-400-v-151-a16;https://www.rvo.nl/meldcodes-warmtepompen/ka28368-viessmann-vitocal-151-awot-e-ac-400-v-151-a16;0.95;0.95;meldcode;2026-03-27
KA28388;Viessmann;VITOCAL 250-A AWO-M-E-AC 251.A08, 230 V;6.0;R290 (Propaan);3;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28388-viessmann-vitocal-250-awo-m-e-ac-251a08-230-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28388-viessmann-vitocal-250-awo-m-e-ac-251a08-230-v;0.95;0.95;meldcode;2026-03-27
KA28389;House Heating;HH-C3-8;7.0;R290 (Propaan);3;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28389-house-heating-hh-c3-8;https://www.rvo.nl/meldcodes-warmtepompen/ka28389-house-heating-hh-c3-8;0.95;0.95;meldcode;2026-03-27
KA28399;Viessmann;VITOCAL 150-A AWO-E-AC, 400 V, 151-A.10;9.0;R290 (Propaan);3;Lucht-Water;3525.0;3250.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28399-viessmann-vitocal-150-awo-e-ac-400-v-151-a10;https://www.rvo.nl/meldcodes-warmtepompen/ka28399-viessmann-vitocal-150-awo-e-ac-400-v-151-a10;0.95;0.95;meldcode;2026-03-27
KA28402;Panasonic;WH-WXG09ME8;9.0;R290 (Propaan);3;Lucht-Water;3525.0;3250.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28402-panasonic-wh-wxg09me8;https://www.rvo.nl/meldcodes-warmtepompen/ka28402-panasonic-wh-wxg09me8;0.95;0.95;meldcode;2026-03-27
KA28403;Panasonic;WH-WXG12ME8;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28403-panasonic-wh-wxg12me8;https://www.rvo.nl/meldcodes-warmtepompen/ka28403-panasonic-wh-wxg12me8;0.95;0.95;meldcode;2026-03-27
KA28404;Panasonic;WH-WXG16ME8;16.0;R290 (Propaan);3;Lucht-Water;4575.0;4825.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28404-panasonic-wh-wxg16me8;https://www.rvo.nl/meldcodes-warmtepompen/ka28404-panasonic-wh-wxg16me8;0.95;0.95;meldcode;2026-03-27
KA28405;Bosch;Compress 2000AWF 10 R-S (2024);8.0;R032;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28405-bosch-compress-2000awf-10-r-s-2024;https://www.rvo.nl/meldcodes-warmtepompen/ka28405-bosch-compress-2000awf-10-r-s-2024;0.95;0.95;meldcode;2026-03-27
KA28406;Bosch;Compress 2000AWF 12 R-T (2024);11.0;R032;675;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28406-bosch-compress-2000awf-12-r-t-2024;https://www.rvo.nl/meldcodes-warmtepompen/ka28406-bosch-compress-2000awf-12-r-t-2024;0.95;0.95;meldcode;2026-03-27
KA28407;Bosch;Compress 2000AWF 14 R-T (2024);12.0;R032;675;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28407-bosch-compress-2000awf-14-r-t-2024;https://www.rvo.nl/meldcodes-warmtepompen/ka28407-bosch-compress-2000awf-14-r-t-2024;0.95;0.95;meldcode;2026-03-27
KA28408;Bosch;Compress 2000AWF 4 R-S (2024);5.0;R032;675;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28408-bosch-compress-2000awf-4-r-s-2024;https://www.rvo.nl/meldcodes-warmtepompen/ka28408-bosch-compress-2000awf-4-r-s-2024;0.95;0.95;meldcode;2026-03-27
KA28409;Bosch;Compress 2000AWF 6 R-S (2024);6.0;R032;675;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28409-bosch-compress-2000awf-6-r-s-2024;https://www.rvo.nl/meldcodes-warmtepompen/ka28409-bosch-compress-2000awf-6-r-s-2024;0.95;0.95;meldcode;2026-03-27
KA28410;Bosch;Compress 2000AWF 8 R-S (2024);7.0;R032;675;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28410-bosch-compress-2000awf-8-r-s-2024;https://www.rvo.nl/meldcodes-warmtepompen/ka28410-bosch-compress-2000awf-8-r-s-2024;0.95;0.95;meldcode;2026-03-27
KA28422;KRONOTERM;Adapt 0312-K3 HT / HK 3F;8.0;R452B;675;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28422-kronoterm-adapt-0312-k3-ht-hk-3f;https://www.rvo.nl/meldcodes-warmtepompen/ka28422-kronoterm-adapt-0312-k3-ht-hk-3f;0.95;0.95;meldcode;2026-03-27
KA28423;Viessmann;VITOCAL 150-A AWO-E-AC, 400 V, 151-A.13;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28423-viessmann-vitocal-150-awo-e-ac-400-v-151-a13;https://www.rvo.nl/meldcodes-warmtepompen/ka28423-viessmann-vitocal-150-awo-e-ac-400-v-151-a13;0.95;0.95;meldcode;2026-03-27
KA28424;Viessmann;VITOCAL 150-A AWO-M-E-AC, 230 V, 151-A.04;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28424-viessmann-vitocal-150-awo-m-e-ac-230-v-151-a04;https://www.rvo.nl/meldcodes-warmtepompen/ka28424-viessmann-vitocal-150-awo-m-e-ac-230-v-151-a04;0.95;0.95;meldcode;2026-03-27
KA28425;Viessmann;VITOCAL 151-A AWOT-E-AC, 400 V, 151-A.10;9.0;R290 (Propaan);3;Lucht-Water;3525.0;3250.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28425-viessmann-vitocal-151-awot-e-ac-400-v-151-a10;https://www.rvo.nl/meldcodes-warmtepompen/ka28425-viessmann-vitocal-151-awot-e-ac-400-v-151-a10;0.95;0.95;meldcode;2026-03-27
KA28426;Viessmann;VITOCAL 151-A AWOT-E-AC, 400 V, 151-A.13;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28426-viessmann-vitocal-151-awot-e-ac-400-v-151-a13;https://www.rvo.nl/meldcodes-warmtepompen/ka28426-viessmann-vitocal-151-awot-e-ac-400-v-151-a13;0.95;0.95;meldcode;2026-03-27
KA28427;Viessmann;VITOCAL 151-A AWOT-M-E-AC, 230 V,151-A.04;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28427-viessmann-vitocal-151-awot-m-e-ac-230-v151-a04;https://www.rvo.nl/meldcodes-warmtepompen/ka28427-viessmann-vitocal-151-awot-m-e-ac-230-v151-a04;0.95;0.95;meldcode;2026-03-27
KA28428;Viessmann;VITOCAL 151-A AWOT-M-E-AC, 230 V,151-A.06;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28428-viessmann-vitocal-151-awot-m-e-ac-230-v151-a06;https://www.rvo.nl/meldcodes-warmtepompen/ka28428-viessmann-vitocal-151-awot-m-e-ac-230-v151-a06;0.95;0.95;meldcode;2026-03-27
KA28429;Viessmann;VITOCAL 250-A AWO-E-AC 251.A16, 400 V;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28429-viessmann-vitocal-250-awo-e-ac-251a16-400-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28429-viessmann-vitocal-250-awo-e-ac-251a16-400-v;0.95;0.95;meldcode;2026-03-27
KA28430;Viessmann;VITOCAL 250-A AWO-E-AC 251.A19, 400 V;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28430-viessmann-vitocal-250-awo-e-ac-251a19-400-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28430-viessmann-vitocal-250-awo-e-ac-251a19-400-v;0.95;0.95;meldcode;2026-03-27
KA28431;Viessmann;VITOCAL 250-A AWO-M-E-AC 251.A04, 230 V;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28431-viessmann-vitocal-250-awo-m-e-ac-251a04-230-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28431-viessmann-vitocal-250-awo-m-e-ac-251a04-230-v;0.95;0.95;meldcode;2026-03-27
KA28432;Viessmann;VITOCAL 250-A AWO-M-E-AC 251.A06, 230 V;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28432-viessmann-vitocal-250-awo-m-e-ac-251a06-230-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28432-viessmann-vitocal-250-awo-m-e-ac-251a06-230-v;0.95;0.95;meldcode;2026-03-27
KA28433;Viessmann;VITOCAL 250-AH HAWO-M-AC 252.A04, 230 V;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28433-viessmann-vitocal-250-ah-hawo-m-ac-252a04-230-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28433-viessmann-vitocal-250-ah-hawo-m-ac-252a04-230-v;0.95;0.95;meldcode;2026-03-27
KA28434;Viessmann;VITOCAL 250-AH HAWO-M-AC 252.A06, 230 V;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28434-viessmann-vitocal-250-ah-hawo-m-ac-252a06-230-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28434-viessmann-vitocal-250-ah-hawo-m-ac-252a06-230-v;0.95;0.95;meldcode;2026-03-27
KA28435;Viessmann;VITOCAL 250-AH HAWO-M-AC 252.A08, 230 V;6.0;R290 (Propaan);3;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28435-viessmann-vitocal-250-ah-hawo-m-ac-252a08-230-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28435-viessmann-vitocal-250-ah-hawo-m-ac-252a08-230-v;0.95;0.95;meldcode;2026-03-27
KA28436;Viessmann;VITOCAL 250-AH HAWO-M-AC 252.A16, 400 V;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28436-viessmann-vitocal-250-ah-hawo-m-ac-252a16-400-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28436-viessmann-vitocal-250-ah-hawo-m-ac-252a16-400-v;0.95;0.95;meldcode;2026-03-27
KA28437;Viessmann;VITOCAL 250-AH HAWO-M-AC 252.A19, 400 V;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28437-viessmann-vitocal-250-ah-hawo-m-ac-252a19-400-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28437-viessmann-vitocal-250-ah-hawo-m-ac-252a19-400-v;0.95;0.95;meldcode;2026-03-27
KA28438;Viessmann;VITOCAL 252-A AWO-E-AC 251.A16, 400 V;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28438-viessmann-vitocal-252-awo-e-ac-251a16-400-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28438-viessmann-vitocal-252-awo-e-ac-251a16-400-v;0.95;0.95;meldcode;2026-03-27
KA28439;Viessmann;VITOCAL 252-A AWO-E-AC 251.A19, 400 V;12.0;R290 (Propaan);3;Lucht-Water;3975.0;3925.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28439-viessmann-vitocal-252-awo-e-ac-251a19-400-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28439-viessmann-vitocal-252-awo-e-ac-251a19-400-v;0.95;0.95;meldcode;2026-03-27
KA28440;Viessmann;VITOCAL 252-A AWOT-M-E-AC 251.A04, 230 V;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28440-viessmann-vitocal-252-awot-m-e-ac-251a04-230-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28440-viessmann-vitocal-252-awot-m-e-ac-251a04-230-v;0.95;0.95;meldcode;2026-03-27
KA28441;Viessmann;VITOCAL 252-A AWOT-M-E-AC 251.A06, 230 V;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28441-viessmann-vitocal-252-awot-m-e-ac-251a06-230-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28441-viessmann-vitocal-252-awot-m-e-ac-251a06-230-v;0.95;0.95;meldcode;2026-03-27
KA28442;Viessmann;VITOCAL 252-A AWOT-M-E-AC 251.A08, 230 V;6.0;R290 (Propaan);3;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28442-viessmann-vitocal-252-awot-m-e-ac-251a08-230-v;https://www.rvo.nl/meldcodes-warmtepompen/ka28442-viessmann-vitocal-252-awot-m-e-ac-251a08-230-v;0.95;0.95;meldcode;2026-03-27
KA28443;AXEN;KS-120W/EN7BP;11.0;R290 (Propaan);3;Lucht-Water;3825.0;3700.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28443-axen-ks-120wen7bp;https://www.rvo.nl/meldcodes-warmtepompen/ka28443-axen-ks-120wen7bp;0.95;0.95;meldcode;2026-03-27
KA28445;AXEN;KS-160W/EN7BP;13.0;R290 (Propaan);3;Lucht-Water;4125.0;4150.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28445-axen-ks-160wen7bp;https://www.rvo.nl/meldcodes-warmtepompen/ka28445-axen-ks-160wen7bp;0.95;0.95;meldcode;2026-03-27
KA28447;AXEN;KS-40W/EN7BP;4.0;R290 (Propaan);3;Lucht-Water;2775.0;2125.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28447-axen-ks-40wen7bp;https://www.rvo.nl/meldcodes-warmtepompen/ka28447-axen-ks-40wen7bp;0.95;0.95;meldcode;2026-03-27
KA28448;AXEN;KS-70W/EN7BP;6.0;R290 (Propaan);3;Lucht-Water;3075.0;2575.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28448-axen-ks-70wen7bp;https://www.rvo.nl/meldcodes-warmtepompen/ka28448-axen-ks-70wen7bp;0.95;0.95;meldcode;2026-03-27
KA28449;AXEN;KS-90W/EN7BP;8.0;R290 (Propaan);3;Lucht-Water;3375.0;3025.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28449-axen-ks-90wen7bp;https://www.rvo.nl/meldcodes-warmtepompen/ka28449-axen-ks-90wen7bp;0.95;0.95;meldcode;2026-03-27
KA28483;Bosch;Compress 7800i LWF 6 (2024);6.0;R410A;2088;Grond-Water;4425.0;4425.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28483-bosch-compress-7800i-lwf-6-2024;https://www.rvo.nl/meldcodes-warmtepompen/ka28483-bosch-compress-7800i-lwf-6-2024;0.95;0.95;meldcode;2026-03-27
KA28484;Bosch;Compress 7800i LWF 12 (2024);13.0;R410A;2088;Water-Water;4875.0;4875.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28484-bosch-compress-7800i-lwf-12-2024;https://www.rvo.nl/meldcodes-warmtepompen/ka28484-bosch-compress-7800i-lwf-12-2024;0.95;0.95;meldcode;2026-03-27
KA28485;Bosch;Compress 7800i LWF 16 (2024);16.0;R410A;2088;Grond-Water;5325.0;5325.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28485-bosch-compress-7800i-lwf-16-2024;https://www.rvo.nl/meldcodes-warmtepompen/ka28485-bosch-compress-7800i-lwf-16-2024;0.95;0.95;meldcode;2026-03-27
KA28610;Emmeti;EQ 2021;0.0;R134A;1430;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28610-emmeti-eq-2021;https://www.rvo.nl/meldcodes-warmtepompen/ka28610-emmeti-eq-2021;0.95;0.95;meldcode;2026-03-27
KA28611;Emmeti;EQ 3021 ES;0.0;R134A;1430;Warmtepompboiler;950.0;950.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28611-emmeti-eq-3021-es;https://www.rvo.nl/meldcodes-warmtepompen/ka28611-emmeti-eq-3021-es;0.95;0.95;meldcode;2026-03-27
KA28612;CTA AG;AH CL 5a;5.0;R290 (Propaan);3;Lucht-Water;2925.0;2350.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28612-cta-ag-ah-cl-5a;https://www.rvo.nl/meldcodes-warmtepompen/ka28612-cta-ag-ah-cl-5a;0.95;0.95;meldcode;2026-03-27
KA28613;CTA AG;AH CL 8a;7.0;R290 (Propaan);3;Lucht-Water;3225.0;2800.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28613-cta-ag-ah-cl-8a;https://www.rvo.nl/meldcodes-warmtepompen/ka28613-cta-ag-ah-cl-8a;0.95;0.95;meldcode;2026-03-27
KA28643;Eco Heating Systems;GHS 75.2;51.0;R290 (Propaan);3;Lucht-Water;9600.0;12500.0;https://www.rvo.nl/meldcodes-warmtepompen/ka28643-eco-heating-systems-ghs-752;https://www.rvo.nl/meldcodes-warmtepompen/ka28643-eco-heating-systems-ghs-752;0.95;0.95;meldcode;2026-03-27
